number of iterations required: 161
---utility for each state (row, column)---
(96, 22) - utility: 73.647
(96, 23) - utility: 71.252
(96, 24) - utility: 70.323
(96, 26) - utility: 68.673
(96, 27) - utility: 68.649
(96, 29) - utility: 70.188
(96, 30) - utility: 70.063
(96, 31) - utility: 68.954
(96, 32) - utility: 69.734
(96, 33) - utility: 68.467
(96, 36) - utility: 70.404
(96, 39) - utility: 74.359
(96, 40) - utility: 73.495
(96, 41) - utility: 74.708
(96, 42) - utility: 75.793
(96, 43) - utility: 74.296
(96, 44) - utility: 71.785
(96, 47) - utility: 72.786
(96, 48) - utility: 74.200
(96, 49) - utility: 76.725
(96, 50) - utility: 79.458
(96, 51) - utility: 78.024
(96, 52) - utility: 78.048
(96, 53) - utility: 75.859
(96, 55) - utility: 78.625
(96, 56) - utility: 77.244
(96, 57) - utility: 77.122
(96, 59) - utility: 71.960
(96, 60) - utility: 70.987
(96, 61) - utility: 69.860
(96, 62) - utility: 68.776
(96, 63) - utility: 67.550
(96, 64) - utility: 66.236
(96, 65) - utility: 64.935
(96, 66) - utility: 63.780
(96, 67) - utility: 63.624
(96, 68) - utility: 65.519
(96, 69) - utility: 67.818
(96, 70) - utility: 69.001
(96, 71) - utility: 70.187
(96, 72) - utility: 71.366
(96, 74) - utility: 72.801
(96, 75) - utility: 72.828
(96, 76) - utility: 71.198
(96, 77) - utility: 69.890
(96, 79) - utility: 70.278
(96, 80) - utility: 72.716
(96, 81) - utility: 74.132
(96, 82) - utility: 75.372
(96, 83) - utility: 74.549
(96, 85) - utility: 79.972
(96, 86) - utility: 79.972
(96, 88) - utility: 73.413
(96, 89) - utility: 72.388
(96, 90) - utility: 71.166
(96, 91) - utility: 70.015
(96, 92) - utility: 68.931
(96, 95) - utility: 75.020
(96, 96) - utility: 74.579
(96, 97) - utility: 73.227
(96, 98) - utility: 71.698
(97, 0) - utility: 65.217
(97, 1) - utility: 65.329
(97, 2) - utility: 65.875
(97, 3) - utility: 68.236
(97, 4) - utility: 67.376
(97, 5) - utility: 66.122
(97, 6) - utility: 65.423
(97, 7) - utility: 65.985
(97, 8) - utility: 65.124
(97, 9) - utility: 66.109
(97, 14) - utility: 71.812
(97, 15) - utility: 73.471
(97, 16) - utility: 75.915
(97, 17) - utility: 76.066
(97, 18) - utility: 76.158
(97, 21) - utility: 73.796
(97, 22) - utility: 72.615
(97, 23) - utility: 71.560
(97, 24) - utility: 72.602
(97, 25) - utility: 73.952
(97, 27) - utility: 68.811
(97, 28) - utility: 71.206
(97, 30) - utility: 70.740
(97, 31) - utility: 68.434
(97, 32) - utility: 69.571
(97, 33) - utility: 68.299
(97, 34) - utility: 69.087
(97, 35) - utility: 70.404
(97, 36) - utility: 71.583
(97, 37) - utility: 73.129
(97, 38) - utility: 73.165
(97, 39) - utility: 74.383
(97, 40) - utility: 74.454
(97, 41) - utility: 75.957
(97, 42) - utility: 76.050
(97, 44) - utility: 70.554
(97, 45) - utility: 70.170
(97, 46) - utility: 71.390
(97, 47) - utility: 72.462
(97, 48) - utility: 73.615
(97, 49) - utility: 74.737
(97, 50) - utility: 76.739
(97, 51) - utility: 76.861
(97, 52) - utility: 77.865
(97, 53) - utility: 77.192
(97, 54) - utility: 78.795
(97, 55) - utility: 78.777
(97, 56) - utility: 76.489
(97, 57) - utility: 75.926
(97, 58) - utility: 75.856
(97, 59) - utility: 73.290
(97, 60) - utility: 71.982
(97, 61) - utility: 70.702
(97, 62) - utility: 69.453
(97, 63) - utility: 68.210
(97, 64) - utility: 65.640
(97, 66) - utility: 62.690
(97, 69) - utility: 68.509
(97, 70) - utility: 69.955
(97, 71) - utility: 71.362
(97, 72) - utility: 72.708
(97, 73) - utility: 74.094
(97, 74) - utility: 74.010
(97, 76) - utility: 68.921
(97, 77) - utility: 69.721
(97, 78) - utility: 71.144
(97, 79) - utility: 71.205
(97, 80) - utility: 72.630
(97, 82) - utility: 75.571
(97, 83) - utility: 75.690
(97, 84) - utility: 77.105
(97, 85) - utility: 78.398
(97, 86) - utility: 77.440
(97, 87) - utility: 76.173
(97, 88) - utility: 74.771
(97, 89) - utility: 73.630
(97, 91) - utility: 70.683
(97, 92) - utility: 69.440
(97, 94) - utility: 77.806
(97, 95) - utility: 77.530
(97, 96) - utility: 75.930
(97, 98) - utility: 69.314
(98, 0) - utility: 64.043
(98, 1) - utility: 63.531
(98, 2) - utility: 65.751
(98, 3) - utility: 66.867
(98, 4) - utility: 66.196
(98, 5) - utility: 65.180
(98, 6) - utility: 65.621
(98, 8) - utility: 64.013
(98, 10) - utility: 65.774
(98, 12) - utility: 68.133
(98, 13) - utility: 69.309
(98, 14) - utility: 69.408
(98, 16) - utility: 77.463
(98, 17) - utility: 77.337
(98, 18) - utility: 76.122
(98, 20) - utility: 71.169
(98, 21) - utility: 72.370
(98, 22) - utility: 71.888
(98, 23) - utility: 72.496
(98, 24) - utility: 73.760
(98, 25) - utility: 75.348
(98, 26) - utility: 76.908
(98, 28) - utility: 72.698
(98, 29) - utility: 72.788
(98, 30) - utility: 70.420
(98, 32) - utility: 67.216
(98, 33) - utility: 67.231
(98, 34) - utility: 67.861
(98, 36) - utility: 69.951
(98, 37) - utility: 72.048
(98, 38) - utility: 73.133
(98, 39) - utility: 73.171
(98, 40) - utility: 73.231
(98, 42) - utility: 75.808
(98, 43) - utility: 73.348
(98, 44) - utility: 70.906
(98, 45) - utility: 69.928
(98, 46) - utility: 72.445
(98, 47) - utility: 72.667
(98, 48) - utility: 73.913
(98, 49) - utility: 76.410
(98, 50) - utility: 76.744
(98, 51) - utility: 76.792
(98, 52) - utility: 75.585
(98, 53) - utility: 75.895
(98, 55) - utility: 78.626
(98, 56) - utility: 77.255
(98, 57) - utility: 77.011
(98, 58) - utility: 74.850
(98, 59) - utility: 73.585
(98, 60) - utility: 72.183
(98, 61) - utility: 70.842
(98, 62) - utility: 69.551
(98, 64) - utility: 63.210
(98, 65) - utility: 62.236
(98, 66) - utility: 63.099
(98, 67) - utility: 63.216
(98, 69) - utility: 66.899
(98, 70) - utility: 69.064
(98, 71) - utility: 71.325
(98, 72) - utility: 72.646
(98, 74) - utility: 76.439
(98, 75) - utility: 76.838
(98, 77) - utility: 67.629
(98, 78) - utility: 69.765
(98, 79) - utility: 70.344
(98, 80) - utility: 71.581
(98, 81) - utility: 72.931
(98, 82) - utility: 74.374
(98, 83) - utility: 75.591
(98, 84) - utility: 76.975
(98, 85) - utility: 77.021
(98, 86) - utility: 76.257
(98, 87) - utility: 76.154
(98, 88) - utility: 74.899
(98, 89) - utility: 74.721
(98, 90) - utility: 73.286
(98, 91) - utility: 72.033
(98, 93) - utility: 76.951
(98, 94) - utility: 76.588
(98, 96) - utility: 74.522
(98, 97) - utility: 73.149
(98, 98) - utility: 71.574
(98, 99) - utility: 70.317
(99, 0) - utility: 62.897
(99, 1) - utility: 62.491
(99, 3) - utility: 65.660
(99, 4) - utility: 65.044
(99, 5) - utility: 64.194
(99, 6) - utility: 64.351
(99, 7) - utility: 63.251
(99, 9) - utility: 64.577
(99, 10) - utility: 66.908
(99, 11) - utility: 66.885
(99, 12) - utility: 68.033
(99, 13) - utility: 67.172
(99, 14) - utility: 68.125
(99, 16) - utility: 79.972
(99, 18) - utility: 76.475
(99, 19) - utility: 75.222
(99, 21) - utility: 70.756
(99, 22) - utility: 72.955
(99, 23) - utility: 72.990
(99, 24) - utility: 72.020
(99, 25) - utility: 74.217
(99, 26) - utility: 76.519
(99, 27) - utility: 75.275
(99, 28) - utility: 73.898
(99, 29) - utility: 72.698
(99, 30) - utility: 70.318
(99, 31) - utility: 69.151
(99, 32) - utility: 67.913
(99, 33) - utility: 65.760
(99, 34) - utility: 67.202
(99, 35) - utility: 68.258
(99, 36) - utility: 70.623
(99, 37) - utility: 71.889
(99, 38) - utility: 70.963
(99, 39) - utility: 71.861
(99, 41) - utility: 73.067
(99, 42) - utility: 74.280
(99, 43) - utility: 73.098
(99, 45) - utility: 68.733
(99, 46) - utility: 70.967
(99, 48) - utility: 73.829
(99, 49) - utility: 75.054
(99, 50) - utility: 75.440
(99, 52) - utility: 74.256
(99, 53) - utility: 73.543
(99, 55) - utility: 77.350
(99, 57) - utility: 75.805
(99, 58) - utility: 76.216
(99, 60) - utility: 70.858
(99, 61) - utility: 69.806
(99, 62) - utility: 68.740
(99, 63) - utility: 67.587
(99, 65) - utility: 63.086
(99, 66) - utility: 64.282
(99, 67) - utility: 65.534
(99, 68) - utility: 66.945
(99, 69) - utility: 66.770
(99, 70) - utility: 69.102
(99, 71) - utility: 70.272
(99, 72) - utility: 71.321
(99, 74) - utility: 75.235
(99, 75) - utility: 75.552
(99, 77) - utility: 67.404
(99, 78) - utility: 68.530
(99, 79) - utility: 69.126
(99, 80) - utility: 69.382
(99, 81) - utility: 71.183
(99, 82) - utility: 73.379
(99, 83) - utility: 74.484
(99, 84) - utility: 75.590
(99, 85) - utility: 75.675
(99, 86) - utility: 75.065
(99, 87) - utility: 74.928
(99, 88) - utility: 74.981
(99, 89) - utility: 73.854
(99, 90) - utility: 71.639
(99, 91) - utility: 73.056
(99, 92) - utility: 74.403
(99, 93) - utility: 75.639
(99, 94) - utility: 76.391
(99, 95) - utility: 75.146
(99, 96) - utility: 72.917
(99, 97) - utility: 71.931
(99, 98) - utility: 70.833
(99, 99) - utility: 69.730
---optimal policy grid (w = wall)---
[['∧',
  '<',
  '∧',
  '∧',
  '∧',
  'v',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '>',
  'v',
  'v',
  '>',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '∧',
  '∧',
  '∧',
  'w',
  '<',
  '>',
  'w',
  '<',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  'v',
  'v',
  '>',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '<',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  'v',
  '>',
  'v',
  '>',
  'w',
  'v',
  'v',
  'v',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'v',
  'w',
  'v',
  'v',
  'v',
  'v',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  'v',
  'v',
  '<',
  'v',
  'v',
  'v',
  '>',
  'v',
  '>'],
 ['w',
  '<',
  'w',
  '<',
  'w',
  'v',
  'v',
  '>',
  'w',
  '<',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '>',
  '>',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  '<',
  'w',
  '<',
  '<',
  'w',
  'v',
  'v',
  'v',
  'v',
  '<',
  '∧',
  '∧',
  'w',
  '<',
  'v',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  'w',
  '<',
  '∧',
  '∧',
  'w',
  '>',
  'v',
  '>',
  'w',
  'v',
  'v',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  'v',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  'v',
  '<',
  'v',
  '<',
  '<',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '<',
  '<',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>'],
 ['>',
  'w',
  'v',
  '<',
  '<',
  'w',
  '>',
  'w',
  'v',
  '<',
  'w',
  '<',
  '∧',
  '∧',
  'v',
  '>',
  '>',
  '∧',
  '>',
  'v',
  'v',
  '<',
  '>',
  'w',
  'v',
  '>',
  '>',
  '∧',
  '<',
  '<',
  '∧',
  '∧',
  '<',
  '<',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  'v',
  '>',
  'v',
  'v',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  'w',
  'v',
  'v',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '∧',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '<',
  '<',
  'w',
  '<',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '<',
  'w',
  '>'],
 ['>',
  'w',
  '<',
  '<',
  '<',
  '∧',
  'w',
  'w',
  'w',
  '<',
  'w',
  '<',
  '∧',
  'v',
  'v',
  '>',
  '∧',
  '>',
  '>',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  'w',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  '<',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  'v',
  '>',
  'w',
  'w',
  'v',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  'v',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'v',
  'v',
  'v',
  'v',
  '>',
  'v',
  'v',
  '<'],
 ['v',
  'v',
  '<',
  'w',
  '<',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  'v',
  'v',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  'v',
  'v',
  '<',
  'v',
  '<',
  'w',
  '∧',
  '∧',
  'w',
  '<',
  '<',
  '∧',
  'w',
  '<',
  'v',
  'v',
  'w',
  '<',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '∧',
  'w',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '<',
  '∧',
  '∧',
  '∧',
  '>',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
  '<',
  'v',
  'v',
  '∧',
  '∧',
  '<',
  '<',
  '<',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  'v',
  'v',
  'v',
  '>',
  '>',
  'v',
  '>',
  '∧',
  '∧',
  'w',
  '<',
  '<',
  '<',
  'v',
  'v',
  '<',
  '<',
  'w',
  '<',
  'v',
  '<'],
 ['<',
  'w',
  '<',
  '∧',
  'w',
  '<',
  '∧',
  'w',
  'v',
  'v',
  '>',
  'w',
  '>',
  'w',
  'w',
  '>',
  '>',
  'v',
  '>',
  '∧',
  '>',
  '∧',
  'v',
  'v',
  'v',
  'w',
  'w',
  'w',
  '<',
  '∧',
  '∧',
  '∧',
  'v',
  'v',
  '<',
  '<',
  'w',
  'v',
  '<',
  'w',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '<',
  '∧',
  'w',
  '>',
  '<',
  '∧',
  '∧',
  '>',
  '>',
  'v',
  'v',
  'v',
  'v',
  '<',
  '<',
  '<',
  'w',
  '<',
  'w',
  '<',
  '<',
  '<',
  'v',
  'v',
  'v',
  '<',
  '∧',
  '∧',
  '∧',
  '>',
  'w',
  'v',
  'v',
  'v',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '<',
  'w',
  '>',
  '<',
  '<',
  'w',
  '<',
  'w',
  'v',
  'v',
  '<',
  '<'],
 ['v',
  'v',
  '<',
  '∧',
  'v',
  '<',
  '>',
  'w',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '∧',
  'w',
  '>',
  'w',
  '>',
  'w',
  '∧',
  '∧',
  'v',
  'v',
  '<',
  '∧',
  'w',
  'v',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  'v',
  '<',
  '<',
  '∧',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  'v',
  '<',
  '<',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '<',
  '<',
  'w',
  '<',
  '<',
  'w',
  'v',
  '<',
  '∧',
  'w',
  '<',
  'v',
  '<',
  'w',
  'v',
  '<',
  '<',
  '<',
  '<',
  'w',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  '∧',
  'w',
  '<',
  '<',
  '∧',
  '>',
  '∧',
  '>',
  '∧',
  '<',
  '∧',
  '<',
  'w',
  'w',
  '<'],
 ['w',
  '<',
  'w',
  '<',
  'v',
  'v',
  'v',
  'w',
  'v',
  '<',
  'v',
  '<',
  '<',
  'w',
  '<',
  'w',
  '>',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  'v',
  '<',
  '<',
  '∧',
  '∧',
  '<',
  '<',
  '<',
  'w',
  '∧',
  '<',
  'w',
  '<',
  'v',
  'v',
  'v',
  'v',
  'v',
  'w',
  '<',
  '<',
  '∧',
  '∧',
  'w',
  'w',
  'w',
  '<',
  '<',
  '<',
  'w',
  '>',
  '>',
  '>',
  'v',
  '>',
  '>',
  '>',
  'v',
  '<',
  '<',
  'w',
  'v',
  '<',
  '<',
  '<',
  '∧',
  '<',
  '>',
  'v',
  'v',
  '>',
  '<',
  '∧',
  'w',
  '<',
  '>',
  '>',
  'v',
  'v',
  '<',
  '<',
  'w',
  '<',
  '∧',
  '∧',
  '>',
  'w',
  '>',
  'w',
  '>',
  'w',
  '<',
  '∧',
  '∧',
  'v',
  'v',
  '<'],
 ['w',
  '<',
  'w',
  '<',
  'w',
  'v',
  'v',
  'v',
  '<',
  '<',
  'v',
  'v',
  'v',
  'v',
  '<',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '∧',
  '∧',
  '<',
  '<',
  '<',
  'w',
  '<',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  '∧',
  'v',
  '<',
  'w',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  '∧',
  '∧',
  '<',
  '∧',
  '<',
  'v',
  'v',
  '>',
  'v',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '<',
  '<',
  'v',
  'v',
  '<',
  '<',
  '<',
  '<',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  'v',
  '<',
  'w',
  'v',
  '<',
  '<',
  'w',
  'w',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '<',
  '>',
  '>',
  '>',
  'v',
  '<'],
 ['v',
  '<',
  '∧',
  'v',
  'v',
  '>',
  'w',
  'v',
  '<',
  'w',
  '<',
  'v',
  'v',
  '<',
  '<',
  '<',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  '<',
  '∧',
  '<',
  '<',
  '<',
  '∧',
  '<',
  '∧',
  '∧',
  '<',
  '<',
  '<',
  '>',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
  '<',
  'w',
  'w',
  '<',
  '∧',
  '∧',
  'w',
  '<',
  '>',
  '>',
  'w',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '<',
  '∧',
  'w',
  '<',
  '∧',
  '∧',
  'v',
  'v',
  'v',
  '>',
  '<',
  'w',
  '>',
  '>',
  '∧',
  'v',
  '>',
  '∧',
  'w',
  'w',
  '>',
  '∧',
  '∧',
  '<',
  '>',
  '∧',
  'v',
  'v',
  '>',
  '∧',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '<'],
 ['<',
  '<',
  '<',
  'v',
  'v',
  'v',
  'v',
  '<',
  '<',
  '∧',
  '<',
  'w',
  '<',
  '<',
  '<',
  '<',
  '<',
  '<',
  'w',
  'w',
  '<',
  '<',
  '∧',
  '<',
  '<',
  'w',
  '<',
  '<',
  'w',
  '<',
  '<',
  '<',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  'v',
  '<',
  '<',
  '<',
  'w',
  '>',
  '<',
  '<',
  '∧',
  '∧',
  'v',
  'v',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  'w',
  '>',
  'w',
  'v',
  '<',
  'v',
  '∧',
  '∧',
  'w',
  'v',
  '>',
  'w',
  'w',
  '>',
  '>',
  'w',
  'w',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  'v',
  '>',
  'w',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w'],
 ['v',
  '<',
  'v',
  'v',
  'v',
  'v',
  '<',
  '<',
  'w',
  '<',
  '>',
  'w',
  '<',
  '<',
  '<',
  '<',
  'w',
  '<',
  '∧',
  '∧',
  '<',
  '<',
  '∧',
  '>',
  '<',
  '∧',
  'w',
  '<',
  '∧',
  '<',
  'w',
  'v',
  'v',
  '>',
  '>',
  'w',
  'v',
  '>',
  '>',
  '∧',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '<',
  '>',
  'w',
  'v',
  '>',
  '>',
  'v',
  '>',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'v',
  '>',
  'v',
  '<',
  '∧',
  '>',
  '∧',
  'w',
  'v',
  'v',
  'v',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  'w',
  'v',
  '>',
  '∧',
  '∧',
  '∧',
  'v',
  'v',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '<',
  '>',
  '∧',
  'w',
  'w',
  '>'],
 ['v',
  '<',
  'v',
  'v',
  'v',
  '<',
  '<',
  '<',
  'w',
  'v',
  'v',
  'v',
  '<',
  'v',
  '<',
  '<',
  '∧',
  'w',
  '<',
  '>',
  '<',
  '<',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '>',
  'v',
  '>',
  'v',
  'v',
  '>',
  'v',
  'v',
  '>',
  '>',
  'w',
  '<',
  'w',
  '<',
  'w',
  'w',
  '<',
  '∧',
  '∧',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  'w',
  '∧',
  '>',
  '<',
  '>',
  '>',
  '>',
  'w',
  'v',
  'v',
  'v',
  '>',
  '∧',
  'w',
  'v',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '<',
  '∧',
  '<',
  'w',
  '>',
  '∧',
  '<',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧'],
 ['>',
  'v',
  'v',
  'v',
  'v',
  'w',
  '<',
  'w',
  'v',
  'v',
  '<',
  '<',
  '<',
  '<',
  'w',
  'w',
  '<',
  '∧',
  '<',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  '>',
  '∧',
  '>',
  '∧',
  '>',
  'v',
  '>',
  '>',
  '>',
  '>',
  '>',
  'v',
  '>',
  '>',
  '∧',
  'w',
  '>',
  'w',
  '>',
  'w',
  '>',
  '∧',
  'v',
  '>',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'v',
  '>',
  '∧',
  'v',
  '>',
  'v',
  '>',
  'w',
  '<',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  'v',
  'v',
  '<',
  '∧',
  'w',
  '>',
  'w',
  'w',
  'w',
  '∧',
  '∧',
  '<',
  '<',
  '<',
  '∧',
  '∧',
  '<',
  '<',
  '<',
  '<',
  '∧',
  '∧'],
 ['>',
  'v',
  'v',
  '<',
  '<',
  '∧',
  '<',
  '∧',
  'w',
  'w',
  '<',
  '<',
  '<',
  '<',
  'w',
  '>',
  '>',
  '<',
  'v',
  '>',
  'v',
  '<',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '>',
  'w',
  '>',
  'v',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
  'w',
  'w',
  'w',
  '<',
  '∧',
  '∧',
  '∧',
  '<',
  '∧',
  '∧',
  '>',
  'w',
  '>',
  'w',
  'w',
  '>',
  'w',
  '>',
  '>',
  '<',
  'w',
  '>',
  'w',
  '<',
  '<',
  'v',
  '<',
  'w',
  '<',
  '∧',
  'v',
  'v',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '<',
  '<',
  '∧',
  '∧',
  '<',
  '∧',
  '<',
  'w',
  '<'],
 ['∧',
  '∧',
  'v',
  '<',
  '∧',
  '>',
  '>',
  'w',
  'w',
  'v',
  '<',
  '>',
  '<',
  '<',
  'v',
  'v',
  '>',
  'w',
  'v',
  '>',
  '∧',
  'v',
  'v',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  'w',
  '>',
  'v',
  'v',
  'v',
  'v',
  'v',
  '>',
  'v',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '<',
  'v',
  '<',
  '<',
  'v',
  'v',
  'v',
  'w',
  '>',
  'v',
  '<',
  '∧',
  '∧',
  '∧',
  '<',
  '>',
  '∧',
  'v',
  'v',
  'v',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  'w',
  'v',
  '<',
  '<',
  '<',
  '<',
  '∧',
  '<',
  'v',
  'v',
  'v',
  'v',
  'w',
  '<',
  '∧',
  '<',
  '>',
  '<',
  '<',
  'w',
  '>',
  '<',
  '∧',
  '<',
  '∧',
  '<'],
 ['<',
  'w',
  'w',
  '<',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '>',
  'w',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '∧',
  'v',
  'v',
  '>',
  '∧',
  '>',
  '∧',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  'w',
  'w',
  'v',
  '>',
  'v',
  '>',
  '∧',
  '∧',
  'w',
  '<',
  '∧',
  'w',
  '>',
  '>',
  'w',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '∧',
  '∧',
  '<',
  '<',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'v',
  '<',
  '<',
  '<',
  'w',
  '<',
  '<',
  '<',
  'v',
  '<',
  'w',
  'v',
  '<',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'v',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '∧'],
 ['<',
  '∧',
  'w',
  'v',
  'v',
  '>',
  '>',
  '>',
  'v',
  'v',
  'v',
  '>',
  'w',
  '>',
  'v',
  '>',
  '>',
  'w',
  'v',
  '>',
  'w',
  'w',
  'v',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  'v',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
  'w',
  'v',
  'v',
  'w',
  '<',
  '<',
  'w',
  '<',
  '∧',
  'v',
  'v',
  'v',
  'w',
  'w',
  '>',
  'w',
  'v',
  'v',
  'w',
  '<',
  '<',
  '<',
  '<',
  'v',
  '<',
  'w',
  '<',
  'v',
  'v',
  'v',
  'v',
  'v',
  '<',
