number of iterations required: 900
---utility for each state (row, column)---
(99, 49) - utility: -2.213
(99, 50) - utility: -1.868
(99, 52) - utility: 6.546
(99, 53) - utility: 5.467
(99, 55) - utility: 40.081
(99, 57) - utility: 45.483
(99, 58) - utility: 50.483
(99, 60) - utility: 41.492
(99, 61) - utility: 41.367
(99, 62) - utility: 41.144
(99, 63) - utility: 40.581
(99, 65) - utility: 12.971
(99, 66) - utility: 14.686
(99, 67) - utility: 18.290
(99, 68) - utility: 24.145
(99, 69) - utility: 22.339
(99, 70) - utility: 16.859
(99, 71) - utility: 13.487
(99, 72) - utility: 11.882
(99, 74) - utility: 8.379
(99, 75) - utility: 8.476
(99, 77) - utility: -2.816
(99, 78) - utility: -2.697
(99, 79) - utility: -2.445
(99, 80) - utility: -3.237
(99, 81) - utility: -3.990
(99, 82) - utility: -2.079
(99, 83) - utility: 0.026
(99, 84) - utility: 2.538
(99, 85) - utility: 5.711
(99, 86) - utility: 9.864
(99, 87) - utility: 15.419
(99, 88) - utility: 22.935
(99, 89) - utility: 22.666
(99, 90) - utility: 21.124
(99, 91) - utility: 20.780
(99, 92) - utility: 21.693
(99, 93) - utility: 25.201
(99, 94) - utility: 31.659
(99, 95) - utility: 31.215
(99, 96) - utility: 30.030
(99, 97) - utility: 29.963
(99, 98) - utility: 29.802
(99, 99) - utility: 29.588
---optimal policy grid (w = wall)---
[['∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  '∧',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>'],
 ['w',
  '∧',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>'],
 ['>',
  'w',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  'w',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  'w',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧'],
 ['>',
  'w',
  '>',
  '>',
  '∧',
  '>',
  'w',
  'w',
  'w',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '∧',
  '∧',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  'w',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧'],
 ['>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  'w',
  'w',
  '>',
  '∧',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>'],
 ['>',
  'w',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  'w',
  '>',
  'w',
  'w',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  'w',
  '>',
  '>',
  'w',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  'w',
  'w',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '>'],
 ['>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  'w',
  '∧',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>'],
 ['w',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  'w',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '∧',
  'w',
  'w',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>'],
 ['w',
  '∧',
  'w',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '∧',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  'w',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '>',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '>',
  '>'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  'w',
  'w',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  'w'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '∧',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  'w',
  '∧',
  'w',
  'w',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  'w',
  '>',
  'w',
  '>',
  '>',
  '∧',
  'w',
  '>',
  'w',
  '∧',
  '>',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>'],
 ['∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  'w',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '∧',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>'],
 ['∧',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  'w',
  '∧',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '∧'],
 ['>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  'w',
  '∧',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  'w'],
 ['>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  'w',
  'w',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '∧',
  'w',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  'w',
  '>',
  'w',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '∧',
  '∧',
  'w',
  'w',
  '>',
  'w',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w'],
 ['>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '∧',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧'],
 ['>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  'w',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  'w',
  '∧',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w'],
 ['w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  'w',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '∧',
  '∧',
  '∧'],
 ['∧',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '∧',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  'w',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '∧',
  'w',
  '∧',
  '∧'],
 ['w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  'w',
  '>',
  'w',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  'w',
  '>',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  'w',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  'w',
  '∧',
  '∧',
  '∧',
  'w',
  '∧'],
 ['∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '∧',
  '>',
  '>',
  '∧',
  'w',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  'w',
  '>',
  '∧',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '>',
  '∧',
  '∧',
  '∧',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  'w',
  '>',
  '>',
  '>',
